chem_id,inchikey,mw,exact_mw,logp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,ring_count,fraction_csp3,heavy_atoms,heteroatoms,formal_charge,qed,ro5_violations
Chemical_1632482842175987225,LYGRISUQIZNHGM-HMGWZPSWSA-N,484.366,484.0853,-1.258,243.9,9,14,5,2,3,0.3,34,14,0,0.1777,2
Chemical_1822297707199798098,nan,248.325,248.0177,0.603,68.28,0,4,4,1,1,0.3333,15,6,0,0.7823,0
Chemical_249134073438804351,LRSSYIWAUGXOKG-UHFFFAOYSA-N,470.565,470.2093,5.787,79.15,3,5,9,4,4,0.2,35,5,0,0.2887,1
Chemical_3172903472147120463,CZMJAUPMBZNIMB-HANIOFIXSA-N,807.89,807.3466,2.708,238.94,6,14,10,2,6,0.5581,58,15,0,0.0666,3
Chemical_5747492453356003294,UAPHRLWQVWHFJC-GWDHWDEHSA-N,292.419,292.2038,2.404,60.69,3,3,10,0,0,0.6667,21,3,0,0.3291,0
Chemical_3687879563646214262,TVKPTWJPKVSGJB-IUZACKBSSA-N,416.514,416.2199,2.536,107.97,3,6,2,1,5,0.75,30,6,0,0.6397,0
Chemical_4647134842636348180,JDJGICRECGXAJF-AIBWNMTMSA-N,410.51,410.2093,4.747,79.15,3,5,4,2,4,0.44,30,5,0,0.6343,0
Chemical_8240173254453495755,SLJNSLIEGINNEE-UWUOQQJISA-N,664.748,664.2884,4.866,148.57,0,11,7,1,4,0.5135,48,11,0,0.1702,2
Chemical_5723225009540293678,CDTIEPBCRWXMBD-UHFFFAOYSA-N,366.674,366.3862,9.178,17.07,0,1,22,0,0,0.96,26,1,0,0.1745,1
Chemical_4217826540764513670,nan,518.694,518.3032,5.789,88.51,1,5,5,1,6,0.6364,38,5,0,0.3028,2
Chemical_4174210924636858740,Macrocarpal H,472.622,472.2825,5.718,115.06,4,6,7,1,3,0.6429,34,6,0,0.2981,1
Chemical_6328104624408476162,KCGMOSICDALEEK-OFCSBPQMSA-N,1084.763,1084.1241,-2.647,501.33,16,31,2,4,12,0.3696,77,31,0,0.0554,3
Chemical_5143887131773800181,HHRFLEWOTNKYIA-AMIWPQNTSA-N,534.646,534.2829,1.574,146.05,4,9,3,0,6,0.8621,38,9,0,0.313,1
Chemical_3871598350612828225,LWSDVTSJDOUAFK-MHAZOHMYSA-N,324.424,324.1838,2.353,48.63,2,4,2,2,6,0.5,24,4,0,0.8914,0
Chemical_4280951484602160295,ZHOHEGNIMUDUCA-FJFDHSDVSA-N,478.582,478.2567,2.852,119.36,2,8,3,0,3,0.7308,34,8,0,0.361,0
Chemical_5945994782707413505,nan,304.342,304.1311,2.218,80.67,1,5,9,1,1,0.3529,22,5,0,0.4296,0
Chemical_8842269833596860714,NTMOAQDHNZYZMZ-QWCNWJGKSA-N,322.408,322.1681,3.234,34.47,0,4,1,2,5,0.45,24,4,0,0.597,0
Chemical_9223132872235301611,ODJLBQGVINUMMR-MBJJLBQCSA-N,404.503,404.2199,1.898,104.06,3,6,2,0,5,0.8261,29,6,0,0.4797,0
Chemical_4063559374615772914,OJGUIXISQUSGBB-VLWFZNFNSA-N,578.655,578.2727,0.788,169.05,4,11,5,0,6,0.8333,41,11,0,0.2687,2
Chemical_2641084053597933659,SCHSEISSFMEKOL-CCSNDEMQSA-N,576.815,576.4026,4.348,119.61,5,7,7,0,5,0.8824,41,7,0,0.286,1
Chemical_636312401997329740,SSPOBKKQGNARSJ-ORSKMGLDSA-N,732.922,732.3887,6.217,109.12,2,8,5,4,11,0.5455,54,10,0,0.1842,2
Chemical_3341240557531286750,XUKBDTUPIIADOP-UHFFFAOYSA-N,144.264,144.0067,2.492,0.0,0,2,1,0,1,0.3333,8,2,0,0.5185,0
Chemical_7156999624672328131,USYGFJALDRCDGW-CHOOUNKSSA-N,268.353,268.1675,2.103,77.76,3,3,9,0,0,0.6667,19,4,0,0.3398,0
Chemical_1291551660363959081,Kadcoccilactone C,516.675,516.3087,4.084,102.29,2,7,3,0,6,0.8667,37,7,0,0.545,1
Chemical_3857555273140175863,UUPDCCPAOMDMPT-HNVSNYHQSA-N,381.389,381.1648,-1.521,165.87,6,10,7,0,3,0.5625,27,11,0,0.3101,1
Chemical_4455850482540168055,nan,342.347,342.1103,3.494,67.13,0,6,5,3,3,0.2105,25,6,0,0.7069,0
Chemical_4770675022761889813,IKAKCXYPOMCITO-UHFFFAOYSA-N,354.402,354.1467,5.037,72.06,2,5,5,3,3,0.2381,26,5,0,0.6283,1
Chemical_6002010830878449359,Leucine,131.175,131.0946,0.444,63.32,2,2,3,0,0,0.8333,9,3,0,0.5839,0
Chemical_7533940387001487751,UPCDLBPYWXOCOK-NTSWFWBYSA-N,264.303,264.078,-0.049,133.21,4,5,8,0,0,0.6667,17,8,0,0.3565,0
Chemical_1441965731755786052,DXALOGXSFLZLLN-WTZPKTTFSA-N,342.297,342.1162,-5.553,197.37,8,11,8,0,1,0.9167,23,11,0,0.2092,2
Chemical_3211893427688614791,"(23E)-3Beta-Hydroxy-7Beta-Methoxycucurbita-5,23,25-Trien-19-Al",468.722,468.3603,6.915,46.53,1,3,6,0,4,0.7742,34,3,0,0.2615,1
Chemical_7581230581005050812,YJWLVGXIHBVPPC-PWOHCONOSA-N,768.762,768.2841,-1.903,271.34,6,18,8,0,6,0.75,54,18,0,0.0894,3
Chemical_714172719218049009,YTMPRFNRITVZFV-UHFFFAOYSA-N,309.409,309.1729,4.579,41.82,1,2,7,2,2,0.25,23,3,0,0.4619,0
Chemical_662733615564153173,nan,186.295,186.162,3.3,26.3,0,2,8,0,0,0.9091,13,2,0,0.4292,0
Chemical_7397064183722950085,Plantagoguanidinic Acid,225.292,225.1477,0.93,85.21,4,2,5,0,1,0.6364,16,5,0,0.5243,0
Chemical_3452311532863204026,WHGVBUUDZLTMQW-SRRBXEMYSA-N,338.451,338.1994,1.651,52.16,1,3,1,1,7,0.6667,25,4,0,0.7924,0
Chemical_3108370971514850476,SRGFWRMSKPVJOD-UHFFFAOYSA-N,376.537,376.2614,5.783,63.6,1,4,16,1,1,0.6522,27,4,0,0.2932,1
Chemical_898165531585039311,YOLLWVZOKWMPBR-UHFFFAOYSA-N,298.294,298.0841,3.188,79.9,2,5,2,3,3,0.1176,22,5,0,0.7592,0
Chemical_8900909925748425634,BTMQZYLHKCMAJQ-YULOTTGWSA-N,394.42,394.1628,-1.068,133.52,4,8,0,0,5,0.8,28,8,0,0.3819,0
Chemical_5351193142566792154,HMKLOOMRRZKSNM-UKRRQHHQSA-N,204.357,204.1878,4.869,0.0,0,0,0,0,2,0.7333,15,0,0,0.4938,0
Chemical_2459980794053514516,FYGDTMLNYKFZSV-JUYCKNFXSA-N,504.438,504.169,-7.573,268.68,11,16,7,0,3,1.0,34,16,0,0.1536,3
Chemical_5178927426988914779,INWABDLQHCTFEM-LIRRHRJNSA-N,314.405,314.1751,1.581,32.13,1,3,1,1,5,0.5789,23,4,1,0.799,0
Chemical_207607006305801887,XVAPNQFQPDAROQ-CAPSWCROSA-N,985.127,984.493,0.613,288.28,8,20,11,0,9,0.9184,69,20,0,0.104,3
Chemical_4783693536524466903,"4-[(1S)-3-(1,3-Benzodioxol-5-Yl)-1-Hydroxypropyl]Benzene-1,3-Diol",288.299,288.0998,2.493,79.15,3,5,4,2,3,0.25,21,5,0,0.8052,0
Chemical_9092528040978166867,nan,204.357,204.1878,4.725,0.0,0,0,1,0,2,0.7333,15,0,0,0.5418,0
Chemical_2329806407179586891,GSVYFPMXLIFUDJ-ONEGZZNKSA-N,244.246,244.0736,2.404,56.51,0,4,3,2,2,0.1429,18,4,0,0.6142,0
Chemical_4400790271265934213,nan,518.694,518.3032,6.567,80.67,1,5,8,1,4,0.5455,38,5,0,0.1823,2
Chemical_7649430721539041982,QDQJWSSPAMZRIA-ZTROGVEHSA-N,684.688,684.2629,-2.289,245.04,6,16,7,0,6,0.8125,48,16,0,0.1221,3
Chemical_2775017069616986261,BQMXXGSXHXSQHS-RUZDIDTESA-N,398.414,398.1154,4.564,75.99,2,5,1,4,6,0.16,30,5,0,0.2792,0
Chemical_616773915117101424,GFMRAAZMCOCUCY-JTZLQOMOSA-N,320.473,320.2351,3.322,57.53,2,3,1,0,5,0.95,23,3,0,0.779,0
Chemical_2203661943185229534,ZBAPFMPUNXTWQQ-WUBSRZGMSA-N,546.657,546.2829,1.985,149.82,5,9,3,1,6,0.7667,39,9,0,0.3588,1
Chemical_6095912845156686901,(+)-(2R)Kazinol I,394.511,394.2144,5.887,69.92,3,4,5,2,3,0.36,29,4,0,0.4369,1
Chemical_2082511165450400755,ZVFDKYBWZMATCT-JVZSCKLKSA-N,1066.748,1066.1135,-0.83,525.1,19,30,1,5,10,0.2391,76,30,0,0.0553,3
Chemical_963688862373926659,nan,44.009,43.9898,-0.584,34.14,0,2,0,0,0,0.0,3,2,0,0.3642,0
Chemical_8151181668724718985,"(2S,3R)-2-Amino-3-Methylpentanoic Acid",131.175,131.0946,0.444,63.32,2,2,3,0,0,0.8333,9,3,0,0.5839,0
Chemical_3000035801053762991,Ginkgolide M,424.402,424.1369,-1.514,148.82,3,10,0,0,6,0.85,30,10,0,0.3093,0
Chemical_3294897711266320574,CAYPXRVDKAIIKY-SSCWMJKZSA-N,302.458,302.2246,5.538,25.67,0,2,1,1,3,0.7,22,2,0,0.6366,1
Chemical_8346436856206653490,RHPIFAMEPPCHGX-AATRIKPKSA-N,136.154,136.0637,0.029,55.12,2,3,1,0,1,0.0,10,3,0,0.3035,0
Chemical_753834954235337177,AXVGKUKJECSDCD-WRSGZQNXSA-N,536.618,536.2621,-0.35,184.98,7,10,2,0,5,0.7857,38,10,0,0.2302,2
Chemical_9202138372637753618,QLZQNPQQNASFSL-ASNKJTAVSA-N,344.407,344.1624,3.681,68.15,2,5,5,2,3,0.4,25,5,0,0.8659,0
Chemical_4204739036997098585,1-(3-Methoxyphenyl)Propan-2-Amine,165.236,165.1154,1.585,35.25,1,2,3,1,1,0.4,12,2,0,0.7377,0
Chemical_9109845695091900064,TTYVYRHNIVBWCB-UHFFFAOYSA-N,260.377,260.1776,4.304,26.3,0,2,3,1,2,0.5882,19,2,0,0.7572,0
Chemical_4558536591862941850,IVRQZYXJBVMHCW-OTCFHACESA-N,432.422,432.1632,-2.784,178.53,7,11,8,1,3,0.6842,30,11,0,0.2259,2
Chemical_1358881000314043435,BORUTNVEHDYDPQ-PEDREWDLSA-N,306.49,306.2559,4.475,40.46,2,2,4,0,2,0.8,22,2,0,0.7521,0
Chemical_7866432574505408251,JDDFIFHTRGAVTR-VXPQZELDSA-N,312.321,312.0998,2.52,86.99,3,5,4,2,3,0.1667,23,5,0,0.4586,0
Chemical_1450359933308418329,ZKKGYEOMZNZTOJ-ITWBZBEWSA-N,442.508,442.1992,4.359,127.45,5,7,7,2,3,0.4,32,7,0,0.4032,0
Chemical_7200799929262467472,APVNHALCLXFDLG-UHFFFAOYSA-N,335.234,334.064,4.773,27.05,0,3,5,3,3,0.2353,22,5,0,0.6713,0
Chemical_6432145437281040895,HVLGGQYBXOJMLO-UHFFFAOYSA-N,236.424,236.1599,4.509,0.0,0,1,1,0,3,0.8667,16,1,0,0.6037,0
Chemical_7251244706259663640,Calebi A,384.384,384.1209,2.954,102.29,2,7,8,2,2,0.1429,28,7,0,0.5328,0
Chemical_1420275874541135845,ISFAETRPBLFKQD-BSQWYLHDSA-N,891.058,890.4875,-1.14,287.14,11,18,12,0,8,1.0,62,18,0,0.1033,3
Chemical_9184454131193466147,LWUIGKLUZMSTNX-HZLBELHRSA-N,334.456,334.2144,2.99,66.76,2,4,3,0,3,0.75,24,4,0,0.615,0
Chemical_6026671245004445315,RVSYWRBZSPBTQV-XGCRTBRBSA-N,479.614,479.2883,1.073,97.69,2,8,6,0,6,0.9615,34,8,0,0.5464,0
Chemical_6761020434282932763,nan,198.394,198.2348,5.563,0.0,0,0,10,0,0,1.0,14,0,0,0.4029,1
Chemical_508190657054115572,nan,220.356,220.1827,3.387,20.23,1,1,4,0,4,0.8667,16,1,0,0.72,0
Chemical_7129447108664554119,JRXVBCYCCXXJHE-IXHPFPMNSA-N,336.472,336.2301,2.58,69.92,3,4,5,0,3,0.8,24,4,0,0.675,0
Chemical_4250944050810624084,MZUPEDPADUBWHX-KZYMGZHWSA-N,472.71,472.3553,6.204,77.76,3,3,5,0,5,0.9,34,4,0,0.4161,1
Chemical_2741933770005204792,YPXOPAFVVHXQDP-ZZEZOPTASA-N,276.339,276.1263,3.716,41.46,1,3,2,2,3,0.1111,21,3,0,0.8494,0
Chemical_6103035408542083972,Panaxatriol,476.742,476.3866,5.712,69.92,3,4,1,0,5,1.0,34,4,0,0.4532,1
Chemical_9054581535346235177,Damnacanthal,282.251,282.0528,1.989,80.67,1,5,2,2,3,0.0625,21,5,0,0.7269,0
Chemical_1594252017577017769,XPACJUIOXALHPS-YVQBTNBBSA-N,690.695,690.2524,-0.031,235.04,7,15,8,2,6,0.5882,49,15,0,0.1423,3
Chemical_842486550971571414,Obacunone,454.519,454.1992,3.925,95.34,0,7,1,1,6,0.6538,33,7,0,0.4687,0
Chemical_4820313897219400551,Rabdoloxin A,364.438,364.1886,0.218,115.06,4,6,1,0,4,0.8,26,6,0,0.4949,0
Chemical_1508938597131602592,CDAWECAKOUKTMT-IBGZPJMESA-N,388.463,388.1675,5.762,44.76,0,4,1,2,5,0.32,29,4,0,0.6228,1
Chemical_5524212999413394938,"2,4-Ditert-Butylphenol",206.329,206.1671,3.987,20.23,1,1,0,1,1,0.5714,15,1,0,0.6803,0
Chemical_8550339897933214065,CFJHCLVCQGXPBA-BCOSZGAKSA-N,408.491,408.2148,0.725,124.29,4,7,2,0,4,0.8182,29,7,0,0.3921,0
Chemical_5003022266522640764,NXOKVARAWXQHGX-UHFFFAOYSA-N,462.407,462.1162,-0.099,175.37,6,11,5,2,4,0.3182,33,11,0,0.2585,2
Chemical_4277574188232556271,Lespeflorin H2,350.37,350.1154,4.891,61.06,1,5,1,3,5,0.2381,26,5,0,0.6769,0
Chemical_768264439901411805,QFPVVMKZTVQDTL-BQYQJAHWSA-N,238.415,238.2297,5.443,17.07,0,1,13,0,0,0.8125,17,1,0,0.237,1
Chemical_5126992952158327942,XPHVDOXZJRTIMV-UHFFFAOYSA-M,165.212,165.0921,0.729,40.13,0,2,1,0,3,0.7,12,2,-1,0.5743,0
Chemical_2582063838864651159,YXNSRUQZUQFDQO-HZTOAZILSA-N,280.32,280.1311,0.443,83.83,2,5,1,0,3,0.7333,20,5,0,0.5378,0
Chemical_7596125003665743356,IYPUSHHAQOAKMQ-HWKANZROSA-N,198.29,198.0503,3.213,0.0,0,1,0,1,1,0.0769,14,1,0,0.5615,0
Chemical_568639972158437171,URGRLTXFYHIKLH-UHFFFAOYSA-N,216.368,216.1878,4.816,0.0,0,0,4,1,2,0.625,16,0,0,0.6768,0
Chemical_4562918261339952095,QCCHFXOVDGPLLX-VIFQSXCTSA-N,556.605,556.252,-1.373,192.44,6,12,4,0,5,0.8519,39,12,0,0.2383,3
Chemical_5289403017387921028,POULHZVOKOAJMA-MICDWDOJSA-N,201.328,201.1839,3.992,37.3,1,1,11,0,0,0.9167,14,2,0,0.5131,0
Chemical_6010140553786661838,Dehydroeburicoic Acid,468.722,468.3603,7.566,57.53,2,2,6,0,4,0.7742,34,3,0,0.3953,1
Chemical_8866804964722853602,RSQQDVYOEWVZTN-GIJQJNRQSA-N,448.559,448.225,7.291,90.9,3,5,8,3,3,0.3214,33,5,0,0.2485,1
Chemical_4600245180787598231,PRAUVHZJPXOEIF-ZRMSNXOCSA-N,504.708,504.3451,4.004,118.22,5,5,2,0,5,0.9,36,6,0,0.3629,1
Chemical_4420219013204666589,"1-[[(2R,3E,12Bs)-3-Ethylidene-2,4,6,7,12,12B-Hexahydro-1H-Indolo[2,3-A]Quinolizin-2-Yl]Methyl]-9H-Pyrido[3,4-B]Indol-6-Ol",448.57,448.2263,6.011,67.94,3,3,2,5,7,0.2759,34,5,0,0.2897,1
Chemical_7302379705662876376,Allitridin,178.347,177.9945,3.388,0.0,0,3,6,0,0,0.3333,9,3,0,0.3475,0
Chemical_2302338329818137176,nan,788.576,788.1072,0.705,377.42,13,22,9,4,5,0.1765,56,22,0,0.063,3
Chemical_8101406671951050200,XNJHRGRTFLOPBF-XSGSKYOYSA-N,348.392,348.1784,-1.729,139.84,6,8,4,0,2,0.875,24,8,0,0.3295,1
Chemical_6451361432943131838,HKYSQGVTVICFIV-XFONGWJASA-N,530.482,530.1424,0.9,203.44,7,11,9,2,3,0.2308,38,12,0,0.1046,3
Chemical_7661431998360304676,XURJNCATKSWBQE-UHFFFAOYSA-N,321.332,321.1001,3.453,64.63,1,4,2,3,4,0.1579,24,5,0,0.5798,0
Chemical_7088507987259563446,IKDVXNASCSGIHM-SZBOGCPYSA-N,672.724,672.2782,2.586,181.19,2,13,7,1,5,0.6286,48,13,0,0.2453,2
Chemical_8966464784025501607,CGUOCNBOCVGVNB-UHFFFAOYSA-N,376.408,376.1311,5.02,68.9,1,5,0,3,5,0.2609,28,5,0,0.558,1
Chemical_5890440603380766790,Maclurin,262.217,262.0477,1.446,118.22,5,6,2,2,2,0.0,19,6,0,0.4126,0
Chemical_1387688082317937575,Charantoside Viii,662.905,662.4394,4.588,134.91,4,9,10,0,5,0.8684,47,9,0,0.1958,1
Chemical_3468811686886272335,2-Decanone,156.269,156.1514,3.326,17.07,0,1,7,0,0,0.9,11,1,0,0.5166,0
Chemical_6449863204925473678,Acetylglutamic Acid,189.167,189.0637,0.281,107.19,3,3,5,0,0,0.5714,13,6,0,0.425,0
Chemical_5357598477876448122,MVQIAKPRNQLLOQ-CMDGGOBGSA-N,212.377,212.214,4.456,20.23,1,1,11,0,0,0.8571,15,1,0,0.3959,0
Chemical_9006298785621807335,CVULDJMCSSACEO-XIJSCUBXSA-N,506.602,506.2206,5.762,91.48,2,4,11,4,4,0.1562,38,6,0,0.1537,2
Chemical_221397968040280661,YWYZMPABROOXTM-BKGWKKLQSA-N,552.887,552.4331,11.865,17.07,0,1,11,0,2,0.475,41,1,0,0.1839,2
Chemical_579543461291269465,Falcarinol,244.378,244.1827,3.847,20.23,1,1,8,0,0,0.5294,18,1,0,0.3905,0
Chemical_3690432985415483649,PYWYXDQVIHVOOS-VLIPQZQPSA-N,394.508,394.2355,3.14,82.06,1,6,1,0,4,0.9091,28,6,0,0.6883,0
Chemical_2866064144059597982,ZGLVZBADCVXKTN-XYTRNLESSA-N,732.603,732.1326,1.226,289.8,10,17,6,5,8,0.2222,53,17,0,0.1098,3
Chemical_6653325215587133937,"(2R,3R)-3,7-Dihydroxyflavanone",256.257,256.0736,2.069,66.76,2,4,1,2,3,0.1333,19,4,0,0.8193,0
Chemical_5771115511856215,IUIVRLHBHXFXOU-WFWUNYDFSA-N,364.394,364.1522,-0.431,116.59,3,7,0,0,5,0.7895,26,7,0,0.3944,0
Chemical_1964029933716703057,FEUWBELGELLWPV-SRDSWEMOSA-N,710.685,710.2211,4.293,194.97,3,15,17,3,3,0.25,51,15,0,0.1019,2
Chemical_847224221601781121,BIQKRILZMDQPHI-BMRADRMJSA-N,238.459,238.2661,6.654,0.0,0,0,13,0,0,0.8824,17,0,0,0.2487,1
Chemical_558488567155301203,TWCMVXMQHSVIOJ-QPJGVDTHSA-N,482.482,482.1788,-1.552,169.05,4,11,2,0,5,0.7826,34,11,0,0.2041,1
Chemical_5058638218810079875,KONGRWVLXLWGDV-UHFFFAOYSA-N,222.372,222.1984,3.466,20.23,1,1,1,0,3,1.0,16,1,0,0.7201,0
Chemical_7587997734899419735,NVXJDQXVTHYURW-AGFYPYCWSA-N,266.337,266.1518,1.55,66.76,2,4,0,0,3,0.8,19,4,0,0.5155,0
Chemical_1927206749951603238,Taxol C,847.955,847.3779,4.843,224.78,4,14,13,2,6,0.5652,61,15,0,0.0529,2
Chemical_2138996472982491842,NTQLFJJSDMFFOW-YQMRWGRRSA-N,264.365,264.1725,3.28,43.37,0,3,2,0,2,0.75,19,3,0,0.5676,0
Chemical_6080329603797597040,Ononin,430.409,430.1264,0.647,138.82,4,9,5,3,4,0.3182,31,9,0,0.4594,0
Chemical_8582469668527059683,nan,791.002,790.4306,6.199,137.19,3,9,8,4,10,0.5532,58,11,0,0.1409,2
Chemical_1238260450149847908,nan,164.181,164.0917,-3.993,97.53,5,4,1,0,1,1.0,11,5,1,0.2727,0
Chemical_4407597243867562849,nan,602.9,602.4335,10.147,55.76,1,4,4,1,6,0.725,44,4,0,0.2116,2
Chemical_1138879283152426334,BWEHDKNACKAKFC-NBGILSABSA-N,350.408,350.1941,-1.34,139.84,6,8,8,0,1,0.875,24,8,0,0.2957,1
Chemical_5390599318165329418,nan,300.263,300.0845,-1.651,136.68,5,8,3,1,2,0.4615,21,8,0,0.4187,0
Chemical_4846409586180757243,Artemether,298.379,298.178,2.841,46.15,0,5,1,0,5,1.0,21,5,0,0.6966,0
Chemical_1679563984654851811,ZOWHLBOPCIHIHW-LBFPLWDISA-N,330.38,330.1467,2.056,83.83,2,4,1,0,5,0.6842,24,5,0,0.5678,0
Chemical_2059675882956897056,UGCQEPKCDSOOAO-ODXJTPSBSA-N,264.369,264.1838,0.842,43.78,1,3,0,0,4,0.9333,19,4,0,0.705,0
Chemical_2342708548638380317,Pachyrrizine,336.299,336.0634,3.944,71.04,0,6,2,4,5,0.1053,25,6,0,0.5163,0
Chemical_3498541242987837635,Nigrolineaxanthone T,360.362,360.1209,2.775,120.36,4,7,4,3,3,0.3158,26,7,0,0.4169,0
Chemical_3926269538837631132,NNDKZTBFZTWKLA-QISBLDNZSA-N,299.37,299.1521,1.645,41.93,1,4,1,1,5,0.5556,22,4,0,0.8007,0
Chemical_3268597752577370318,2-(Carboxymethylamino)Acetic Acid,133.103,133.0375,-1.255,86.63,3,3,4,0,0,0.5,9,5,0,0.4455,0
Chemical_123052801088258567,ZFKBBBZOIWZPTM-QGZVFWFLSA-N,324.376,324.1362,4.348,58.92,2,4,1,2,4,0.3,24,4,0,0.8186,0
Chemical_5007925750724560640,FLFFDGXRTTZWSA-UHFFFAOYSA-N,140.23,140.1313,1.722,15.6,0,2,1,0,1,0.875,10,2,0,0.5412,0
Chemical_633880194270187465,LPBAKOAUSJMTEN-AZUAARDMSA-N,338.359,338.1154,3.29,68.15,2,5,0,2,5,0.3,25,5,0,0.7714,0
Chemical_6448277114403983072,SNXPWYFWAZVIAU-GKFVBPDJSA-N,332.528,332.2715,6.695,26.3,0,2,15,0,0,0.5909,24,2,0,0.1895,1
Chemical_2572624462346963578,ILEDHBXLZDJQHK-VUWDTGPMSA-N,883.305,882.6585,12.277,136.43,2,9,30,0,4,0.8519,63,9,0,0.0313,2
Chemical_2980458497987521376,XUULFFYQZPYLEM-UHFFFAOYSA-N,252.269,252.0786,3.203,54.37,1,3,0,2,3,0.125,19,3,0,0.7324,0
Chemical_1364715614239860500,WLCHQSHZHFLMJH-GAVPBTRYSA-N,486.693,486.3345,6.01,94.83,3,3,3,0,5,0.8667,35,5,0,0.4247,1
Chemical_335319609576200752,PNJWIWWMYCMZRO-UHFFFAOYSA-N,84.118,84.0575,1.151,17.07,0,1,2,0,0,0.4,6,1,0,0.4586,0
Chemical_8444948928710890138,JOWOJLYSOUYSCI-UHFFFAOYSA-N,284.311,284.1049,3.311,66.76,2,4,4,2,2,0.1176,21,4,0,0.6674,0
Chemical_2657027828722574949,nan,784.544,784.0759,0.665,377.42,13,22,0,4,7,0.1765,56,22,0,0.0661,3
Chemical_4296182661933732280,ZKCRYYFSZHZVID-CMMMEIDRSA-N,810.901,810.3476,2.319,188.92,4,15,6,1,11,0.5909,59,15,0,0.2422,2
Chemical_4529657479756649698,ZFKBBBZOIWZPTM-KRWDZBQOSA-N,324.376,324.1362,4.348,58.92,2,4,1,2,4,0.3,24,4,0,0.8186,0
Chemical_2582707977807162442,SMCXDTCJZZTERG-YISXPDHPSA-N,546.701,546.3193,4.723,116.2,1,8,6,0,3,0.7419,39,8,0,0.289,1
Chemical_5369417815225883938,Squafosacin B,624.944,624.4965,7.842,116.45,4,7,28,0,2,0.9189,44,7,0,0.0518,2
Chemical_2641950333428101856,GZGMTWJDIWUSBB-LCIFRFTDSA-N,736.767,736.2731,2.796,206.1,2,14,9,2,5,0.5128,53,14,0,0.1645,2
Chemical_9219305197556677361,KSNPKTGFQPLZJN-UHFFFAOYSA-N,312.365,312.1362,4.23,63.58,1,4,3,3,3,0.3158,23,4,0,0.5804,0
Chemical_3069045731162562338,"3-[(3R,3aR,5aR,6S,7S,9bR)-3a,6,9b-trimethyl-3-[(2R)-6-methyl-4-oxohept-5-en-2-yl]-7-prop-1-en-2-yl-1,2,3,4,5,5a,7,8-octahydrocyclopenta[a]naphthalen-6-yl]propanoic acid",454.695,454.3447,7.774,54.37,1,2,8,0,3,0.7333,33,3,0,0.3009,1
Chemical_5577810511702501838,nan,326.301,326.1002,-1.252,136.68,5,8,4,1,2,0.4,23,8,0,0.3418,0
Chemical_41703999270094015,nan,248.322,248.1412,1.576,57.53,2,3,3,1,2,0.5333,18,3,0,0.8535,0
Chemical_7125698708686863096,LEWDAIUYDSBFND-PQXUHRRKSA-N,368.477,368.21,2.944,42.01,0,5,2,1,6,0.5909,27,5,0,0.5931,0
Chemical_8581054849130985195,Capsaicin,305.418,305.1991,4.63,62.05,2,3,9,1,1,0.5,22,4,0,0.3025,0
Chemical_8558055167159971291,nan,409.388,409.1584,-4.071,202.32,7,12,6,0,2,0.9375,28,12,0,0.2239,2
Chemical_2832665286864123141,UYPYRKYUKCHHIB-UHFFFAOYSA-N,75.111,75.0684,0.19,23.06,0,1,0,0,0,1.0,5,2,0,0.2975,0
Chemical_2886712065277828290,nan,154.253,154.1358,2.049,20.23,1,1,1,0,2,1.0,11,1,0,0.6126,0
Chemical_6028142590922581527,Sulfuretin,270.24,270.0528,2.42,86.99,3,5,1,2,3,0.0,20,5,0,0.5469,0
Chemical_960581368334739735,BYBDRFPMKPUWDZ-UHFFFAOYSA-N,642.607,642.216,-3.315,245.04,6,16,5,0,6,0.7931,45,16,0,0.1269,3
Chemical_3313746693111970017,nan,424.537,424.225,5.548,79.15,3,5,6,2,3,0.3846,31,5,0,0.5301,1
Chemical_6090105072860012883,UOAVLLDKKZQJMK-HZPJZXKLSA-N,806.943,806.4089,2.987,249.97,8,12,7,0,7,0.8333,57,15,0,0.1724,3
Chemical_748144186653619244,AVFCIYBLYDYRES-CRBFZXEMSA-N,520.622,520.2461,5.373,88.13,0,7,5,2,5,0.5161,38,7,0,0.3867,2
Chemical_8876266375996458180,RNABACPUNNGDFF-LBPRGKRZSA-N,226.279,226.1106,2.388,36.1,1,1,0,2,4,0.3571,17,3,0,0.7353,0
Chemical_7578740566105275440,nan,582.657,582.2478,3.06,164.71,5,4,11,2,4,0.2424,43,10,0,0.2733,1
Chemical_4744858936760932316,Patrinioside,448.509,448.2308,-1.304,166.14,6,10,9,0,2,0.8571,31,10,0,0.1842,1
Chemical_5408189218913613541,DFPMSGMNTNDNHN-ODOGPVEPSA-N,580.539,580.1792,-1.165,225.06,8,14,6,2,5,0.5185,41,14,0,0.2017,3
Chemical_7912086134144096993,LDWAIHWGMRVEFR-UHFFFAOYSA-N,154.253,154.1358,2.051,20.23,1,1,1,0,3,1.0,11,1,0,0.6126,0
Chemical_1839512109708456307,MCCMBWOVCYTIKJ-HYHLUXJOSA-N,710.902,710.4241,2.08,176.76,6,12,4,0,8,1.0,50,12,0,0.251,3
Chemical_926767929614696228,GREPVCBMPSCBED-UHFFFAOYSA-N,356.374,356.126,2.224,96.22,3,6,3,2,4,0.35,26,6,0,0.7804,0
